FIELD,PARENTID,PERMISSIONSEDIT,PERMISSIONSREAD,SOBJECTTYPE
Sent_Email_vod__c.Event_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Sent_Email_vod__c
Sent_Email_vod__c.Events_Management_Subtype_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,Sent_Email_vod__c
Sent_Email_vod__c.Medical_Event_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Sent_Email_vod__c
Sent_Email_vod__c.User_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Sent_Email_vod__c
Multichannel_Message_vod__c.Event_Attendee_Status_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Multichannel_Message_vod__c
Account.Credentials_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Account.Specialty_1_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Account.Address_BMS_CN__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Account.Email_MSL_BMS_SHARED__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Account.Account_Identifier_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Account.Specialty_BMS_EMEA__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Account.Email_Organization_BMS_SHARED__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Account.Specialty_2_BMS_EMEA__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Account.Email_text_format_BMS_SHARED__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Account.Specialty_formula_BMS_EMEA__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Account.Email_text_rep_maintained_BMS_EMEA__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
User.BMS_Employee_ID__c,0PS3E0000000FeyWAE,FALSE,TRUE,User
User.BMS_Code_ID_BMS_SHARED__c,0PS3E0000000FeyWAE,FALSE,TRUE,User
User.BMS_Territory_ID_BMS_SHARED__c,0PS3E0000000FeyWAE,FALSE,TRUE,User
